"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.41473363271371,0.0353295822253223,0.627613115582455,8.19609218945178,8.98867048740077,9.42018604396106,9.83508036084106,10.6125911273659,315.578216636628,1.00446248664948
"alpha01",5.19994761752378,0.0352259268492963,0.683308548912187,3.86062024000808,4.73542233936126,5.19170507261581,5.67076271216109,6.53521480615448,376.27802052653,1.00868188950293
"alpha02",0.289948301604626,0.00151719061710026,0.0332028958330617,0.224435287111511,0.267714035957246,0.290357500053283,0.312038962655529,0.355695389944621,478.929545086462,1.00194958281229
"alpha03",1.99357350827473,0.000269875553530421,0.0203261318537611,1.9544091206178,1.97963319335019,1.99357277483938,2.00735582830813,2.03361855788588,5672.60292737226,1.00013357098474
"alpha04",10.2863009906352,0.0289077663856477,0.619242160567868,9.02005735275413,9.89033146866247,10.2882070312999,10.6931214663948,11.4884252251408,458.872426395729,1.00413669828115
"alpha11",0.905067625384594,0.00204147072254546,0.0760196715927966,0.755506758573976,0.852235158838426,0.905435597853089,0.95503720374257,1.05561737865826,1386.64620161833,0.999779048136154
"alpha12",0.0490377873889476,0.000120764550708533,0.00381575150272784,0.0416388290966309,0.0463763581082238,0.0491316565493942,0.0516324650559567,0.0565193038998195,998.346334996229,1.00023406759563
"b",0.023286960937688,0.000561911553638102,0.00694752044525342,0.00975168327813306,0.0186615980554592,0.0230822866085026,0.0281122657934568,0.0366071613357924,152.870520152421,1.02775303837603
"sigma_b",7.89066980119516,0.00875473488868754,0.24227015873108,7.42177074579714,7.72713917970377,7.88369485030157,8.04940512215192,8.37029466650576,765.797332288568,1.00251469822741
"sigma_e",3.09055505348279,0.00116459261305334,0.0594829579988057,2.97979462266294,3.04916287900472,3.0891777378137,3.12918770592637,3.2113541403944,2608.77757278334,0.999998831456629
"lambda0",0.0572431312506831,0.000123856261108018,0.00558234220493924,0.0470972760716005,0.0533055662478376,0.0569497590191195,0.0608458750547327,0.069031104149348,2031.40716648,1.00212779656813
"gamma",1.17683288614706,0.00105537174885232,0.031062175137649,1.11545309926469,1.15578684672419,1.17664928594358,1.19819775594521,1.23683979562306,866.269052102449,1.00529469177802
"z_b[1]",0.831468559388615,0.00382132279962234,0.280345823226521,0.275183231441181,0.640469852944713,0.83001698061823,1.02481720597967,1.38167729946329,5382.2111194417,1.00003832620348
"z_b[2]",-0.302597188925905,0.0036712660130007,0.198167937728399,-0.701315786531193,-0.433730437581974,-0.300161904952103,-0.170925849633774,0.085738171548086,2913.6345077702,0.999741430546574
"z_b[3]",0.557041102799711,0.00396483396521458,0.236037915839536,0.099170489551465,0.397165922658351,0.558592115330382,0.713143955900839,1.01410617940469,3544.16173405332,0.999535964898796
"z_b[4]",0.347547329751037,0.00560571489899568,0.369029220362566,-0.394273871727865,0.099900018696069,0.359343340257858,0.593540398592194,1.05024241176184,4333.70653561253,0.99956667132895
"z_b[5]",0.441824269421209,0.00519566276967131,0.210309211255866,0.0305583684956909,0.296055683647668,0.439464368254693,0.581303381939384,0.860297927348152,1638.45560852313,1.00256637904704
"z_b[6]",0.251442927015563,0.0177795428183818,0.988590125090228,-1.76352766486503,-0.424468078100494,0.274210750625878,0.968640026212645,2.02222043685183,3091.65736777602,0.999579060204
