"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.86810826675381,0.0327016582646686,0.62508526525673,8.64840105808203,9.45300402569905,9.86882336359376,10.289682861091,11.0873260963768,365.375120611272,1.00201791434819
"alpha01",5.67136363126629,0.0392414782599699,0.692310636039202,4.30112736446954,5.202064669284,5.68459427095176,6.1458072020087,6.99843820484887,311.251382423022,1.00107121654255
"alpha02",0.260271284370981,0.00186648952268742,0.0363913244079913,0.187998558066937,0.23626316332064,0.26031950757535,0.285641331050076,0.329913997693069,380.140909922762,1.00127417323256
"alpha03",2.01042536377155,0.000239993392007465,0.0181137643369793,1.97405197598034,1.99821554624949,2.01050421732657,2.02274350878115,2.0455638392097,5696.64109410679,1.00011386680821
"alpha04",9.642616923472,0.0297679389562552,0.632247380807382,8.33147351991676,9.227377288915,9.66703334964276,10.0607806495816,10.8383367880338,451.103861692854,1.00243395529798
"alpha11",0.934702404044281,0.00192141243217136,0.0759012265130818,0.783926962585279,0.882385197113012,0.93420600275974,0.98646042121465,1.086469061013,1560.47348940381,1.00122644323628
"alpha12",0.0438954901092482,0.000103027200601718,0.0039991502202021,0.0359402691120946,0.0411800840765401,0.0439458442184903,0.0467091282533818,0.0515380934503988,1506.71682029531,1.00029818304221
"b",0.0346585396558947,0.000472154762075593,0.00641767987696502,0.0219901234726158,0.0303824834198031,0.0347575230745668,0.0388007556363353,0.0476683591829994,184.751235603194,1.00632858921759
"sigma_b",8.39682815531497,0.0105676770970036,0.269658969804418,7.89287009004288,8.21534929016044,8.38879706767354,8.57046920089178,8.9631546386009,651.134448999788,1.00212702473999
"sigma_e",2.93474954156452,0.000950456704281332,0.0540803280801119,2.83282376759536,2.898581303514,2.93283613516858,2.97093563881772,3.04306847787818,3237.53116976668,1.00041185520838
"lambda0",0.0561211665364182,0.000124818330537058,0.00551971072927292,0.0463199615268337,0.0522572726180916,0.0558181768207451,0.0595846613459579,0.0674324813246263,1955.58139832568,0.99974551187972
"gamma",1.17625202480816,0.000869436943802997,0.0312373007959709,1.11426811822353,1.15507688316724,1.17608356641047,1.19733951697952,1.23639233885831,1290.83525701871,0.999669689083266
"z_b[1]",0.78690097418841,0.00430997698813719,0.204747068788356,0.383160068775517,0.648591541777238,0.790702584213104,0.919402023186997,1.19152111270114,2256.76055966258,0.999609656646506
"z_b[2]",-0.0151704157834911,0.00362423694136377,0.21047213020483,-0.434560094530857,-0.156543407653416,-0.0168752474284277,0.12730123940891,0.390297062429712,3372.5316006401,0.999687497190898
"z_b[3]",0.322306403515825,0.00615476563372748,0.255516794592988,-0.179457263906514,0.150134231709281,0.322589818155698,0.493956297023775,0.816128699138753,1723.51814936244,0.999938846017002
"z_b[4]",-0.402166765069313,0.00491318123902036,0.34019910019141,-1.09171772591287,-0.629968816546901,-0.398446111656147,-0.175891982768962,0.269984493350169,4794.47161214394,0.999870676413651
"z_b[5]",0.260637688274332,0.00471127939163701,0.24948443517914,-0.23547798712265,0.0878252980868197,0.262289392536182,0.434481387255045,0.741673871565893,2804.20133964433,0.999586148197313
"z_b[6]",-1.06926065216718,0.00409676950651452,0.187991941062024,-1.45343871778009,-1.19243792899767,-1.06592948400941,-0.945277012871302,-0.706468316524769,2105.6946983758,1.00005150081711
"z_b[7]",0.972546700852625,0.00444347343251591,0.337552147871964,0.326792845040125,0.736143148494191,0.976964262958559,1.19732941920669,1.63950578989924,5770.80734427271,0.999573491386202
"z_b[8]",-1.55346161574663,0.0084177669304032,0.426137018785954,-2.59828606419034,-1.78381298918775,-1.46732206608416,-1.24941705851818,-0.938148727595312,2562.74109267122,1.00030570153476
"z_b[9]",0.813293325395134,0.00480570005592523,0.248419154036547,0.331679856045754,0.646565192034748,0.811484211088212,0.976483289171891,1.32289695305659,2672.12539656508,0.999679076837356
"z_b[10]",-0.0627181668111245,0.00442712497145986,0.244353792828927,-0.537182782326736,-0.227125946514348,-0.0589283679228276,0.102730701347118,0.414155897178382,3046.45386498562,0.99985794878581
"z_b[11]",-0.734238008991079,0.00482823780197867,0.193688378344538,-1.11978450701098,-0.864137736680479,-0.733545533428888,-0.604990817074477,-0.35983383638341,1609.27336050465,0.999829130858662
"z_b[12]",0.108994166805306,0.0175767516783167,0.969673791476467,-1.79357298678281,-0.560705318729234,0.113743707131429,0.817866997028908,1.91691765455428,3043.50542985649,1.000866488094
