"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.00172421617819,0.0339739409716485,0.654390808342328,7.67690839524637,8.58945298552169,8.99982996933253,9.44950974526651,10.2429094970667,371.00736013094,1.00534485725466
"alpha01",5.9491135252515,0.0290511751221587,0.688610110690367,4.59895681457266,5.49409614362428,5.95149332465258,6.41974337826607,7.2976474163664,561.84870144979,1.00299742457169
"alpha02",0.330143781809435,0.00125941769125469,0.0331667907186243,0.264255133224758,0.308012758117605,0.330722005935481,0.352839373647259,0.394166335741396,693.533304792686,1.00262549716622
"alpha03",1.98612523590311,0.000199001522208515,0.0178284883847199,1.95068821949198,1.97444685363133,1.98627128503596,1.99811126213319,2.02026059737544,8026.31588622489,1.00018559503191
"alpha04",10.162428981028,0.0256551844640742,0.640559765467175,8.89235274477182,9.73301174222436,10.1583413852905,10.5792451299023,11.4280378741817,623.403203551361,1.00081998311155
"alpha11",0.922039804530272,0.00156159718525381,0.0756307502418455,0.773783158362022,0.869707918927336,0.921374402663249,0.971744934430766,1.07224198112863,2345.62608167248,1.00089434253083
"alpha12",0.0544859992474434,8.26345529793021e-05,0.00387484753514331,0.0468895304900994,0.0518721945786546,0.0544460822051738,0.0571253527266732,0.0622010633824909,2198.80073551264,1.00091179321225
"b",0.0361220285955711,0.000388113814752394,0.00711433486428372,0.0217661140564392,0.0312542201085078,0.0362409533791668,0.0410073009007283,0.0495791979642027,336.008607749604,1.01358495843637
"sigma_b",8.14452220997872,0.00842029955980785,0.24618661317537,7.67269938251418,7.97674453150703,8.14021225428072,8.30102370635742,8.64076863002836,854.818245001226,1.00389096949008
"sigma_e",2.93524230227047,0.000931714500252818,0.0550379977596541,2.8291465712967,2.89832550146287,2.93433635863383,2.97119718649658,3.04569437904375,3489.47059932483,1.00057147043063
"lambda0",0.0535997247733695,0.000108706193411953,0.0053019090271181,0.0438300912288744,0.0499523063889164,0.0534349012816469,0.0569562433488416,0.0646644979427343,2378.78924761391,1.000828795848
"gamma",1.19167744584621,0.000819637285089918,0.0321067384748361,1.12754914961101,1.17090043847821,1.19153005616341,1.21270347397922,1.25597350221392,1534.43667018787,1.00167970501679
"z_b[1]",-1.77444387334375,0.00454249302391179,0.233955802993086,-2.22563832005693,-1.93254711203057,-1.77242919266971,-1.61951884516671,-1.3187599193895,2652.64483378023,1.0000656712558
"z_b[2]",1.12679092564714,0.00448521997141677,0.274149454675845,0.580646940043731,0.942909744626337,1.13200613708806,1.31018521094978,1.67473316568106,3736.0035319912,1.00005002660926
"z_b[3]",1.5705937541003,0.00408301446871349,0.269528878661489,1.0424798847302,1.39055751410758,1.56854104397431,1.748894845839,2.09949214522887,4357.61413640857,1.00006855131057
"z_b[4]",-1.07483797162078,0.00415630572917739,0.190673692158668,-1.45654415841462,-1.20289627201133,-1.07278880943054,-0.943197109189457,-0.71101378668961,2104.58553306931,1.00096504739052
"z_b[5]",-0.405544151563681,0.00390556153057335,0.217759290623832,-0.837593269320025,-0.551036154784298,-0.402911375792752,-0.25615736042861,0.00786127029183693,3108.75443269363,1.00054333704182
"z_b[6]",1.09327210991486,0.00389972815489211,0.345768532897069,0.413262146062387,0.863306649545815,1.09168597421967,1.32100464071188,1.78271980928786,7861.44293887594,0.999601859918987
"z_b[7]",-0.122846314719475,0.00409168401407348,0.193338157386542,-0.497441921582062,-0.251473962983071,-0.119843941375325,0.00294434682973113,0.264082538334412,2232.7031019487,1.00191174184456
"z_b[8]",-0.646850265743923,0.00915326416567752,0.605125083687735,-2.08318485697962,-0.990573216064918,-0.529485785829782,-0.188319368108666,0.185475298211956,4370.57239756917,0.999727933654702
"z_b[9]",-0.152245585925876,0.0047727579923811,0.200391209083462,-0.542389561152318,-0.290579291849941,-0.151426054077551,-0.0178108535020827,0.248944805205935,1762.86276257302,1.00190569832434
"z_b[10]",-0.5157230531158,0.00441095605771305,0.217960244151555,-0.936158141846304,-0.662529837911151,-0.519341834971364,-0.366291268414093,-0.0958210047199661,2441.68204031644,1.00029379900592
"z_b[11]",-0.168746000026948,0.0136665755625683,0.978840608570823,-2.07958502603114,-0.821784130385539,-0.190647659889336,0.467764290487524,1.80617438359082,5129.8485429257,0.999757074652142
"z_b[12]",0.3145169698179,0.00438568757722967,0.341087998588919,-0.362042196130816,0.0839421718602857,0.315589046964219,0.546035050420573,0.976188516964853,6048.63664360576,0.999779812302971
"z_b[13]",-0.765942878996544,0.00390106545528511,0.219433434790033,-1.20204925514532,-0.912184957094431,-0.764917277526193,-0.62426083855927,-0.336069800493389,3164.01932723738,1.00111850626173
"z_b[14]",0.149848202664144,0.0168245122364196,1.0243957889673,-1.86108232478947,-0.536448138705574,0.13908436089811,0.837395639145199,2.22893064694003,3707.23916338206,1.00034170109149
"z_b[15]",-0.0247105387862145,0.0117671150001192,0.914748475083559,-1.91092276163642,-0.632219757037238,0.0488574036342251,0.683190257651488,1.46617638114501,6043.15025680773,0.999813883485108
"z_b[16]",-0.0880204609454473,0.0113886111427419,0.77896946078364,-1.79191464959968,-0.600186038330078,-0.00924750052706093,0.506340249308606,1.12643785563763,4678.42136596856,0.99995930738765
"z_b[17]",0.742930540791106,0.00429761854468911,0.355621427674764,0.044211859927731,0.513376473177799,0.736247657924336,0.975327356850276,1.44893496128873,6847.3119235938,0.999639415223099
"z_b[18]",0.0272073585100373,0.0232636631173929,1.04857635115437,-2.03257345921772,-0.648520526926536,0.00491437574992315,0.747284062231888,2.066025942796,2031.62672485252,1.00160099138611
"z_b[19]",0.295274152491743,0.00446604451818541,0.332973664722747,-0.354556134222066,0.0719238293576797,0.303479957793913,0.516742067040742,0.936146741354715,5558.70563479193,1.00003986572127
"z_b[20]",-0.0968231608010895,0.0123861755215928,0.971119187086017,-1.96002304761775,-0.766265122610036,-0.114220785105829,0.554460440271014,1.83063987064597,6147.10469247062,0.999667361483892
"z_b[21]",-0.573691674659178,0.00877507277005016,0.607162195831045,-2.00831258246712,-0.92559840225544,-0.459921274613311,-0.107276144108439,0.293325129459548,4787.49124240372,0.999825420664339
