"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.62286177117026,0.0336741356185495,0.676469051341045,8.25458444263755,9.18672955649212,9.62643354505728,10.0770828144761,10.9749282886461,403.555203288386,1.00157369590668
"alpha01",4.69151278376774,0.0348032197141324,0.699553113900693,3.32123189464554,4.24017942922759,4.68230078052378,5.15715570037153,6.07263253168091,404.019699890517,1.00444861866923
"alpha02",0.310872124164404,0.00165671440308741,0.0353006361762205,0.243262065118706,0.286412111533144,0.310987963577712,0.335460037541257,0.379635916244896,454.014547282218,1.00229253824843
"alpha03",2.01602642409716,0.000252237391635454,0.0189192904034973,1.97805684780849,2.00352803716892,2.01606771077226,2.02880603203782,2.05297577906735,5625.8837443929,1.00035247539514
"alpha04",10.319796106491,0.0283840064250628,0.658305923141114,9.00943687773324,9.8896356409312,10.310323510061,10.7540446819251,11.6482919316782,537.908159936503,1.0004874804336
"alpha11",0.981745768673378,0.00184411387087404,0.0753718407470266,0.832014020142304,0.930643343546478,0.981566227460603,1.03330619265271,1.12823814786359,1670.48574781542,0.99953798003172
"alpha12",0.0490315457061999,0.000105580725116914,0.00374269740402755,0.0416333144836328,0.046531474093434,0.0490593042732059,0.0514864074070306,0.0564046963457734,1256.60895751749,1.00110664176164
"b",0.0277817798647149,0.00039216964491851,0.00626801044476257,0.0153637029767436,0.0234787114130733,0.0279400475449098,0.0321601478878109,0.0394111728078005,255.453273932652,1.00902189613729
"sigma_b",8.23423511409941,0.0109393053805264,0.265338082039018,7.73384497926107,8.05361668112606,8.22815383836007,8.4023683987985,8.78160100605713,588.328217648708,1.00217138055669
"sigma_e",3.03249123518347,0.00113980828196618,0.0565932469184918,2.92451591598827,2.99440510889806,3.03117606617101,3.06942066312538,3.14442174054187,2465.2763316768,1.00058496828022
"lambda0",0.0512514166651253,9.53148932663837e-05,0.00510064652889196,0.041819224818965,0.0476770785025106,0.0509589463110035,0.0545355169303745,0.0618623317770761,2863.70926629981,0.999807939446814
"gamma",1.17695625028291,0.000809871023831283,0.0306860927710621,1.11579926051048,1.15528672736588,1.1777379697991,1.19792994524522,1.23693979704827,1435.65955552524,0.999661840913831
"z_b[1]",2.12437871496978,0.00490026821833801,0.354655760054793,1.43416684576335,1.88295711101373,2.1188672222989,2.3632411955598,2.82054164703765,5238.10658858898,1.00015951083277
"z_b[2]",0.317307479245643,0.00426663889337213,0.26837962845664,-0.207310625397243,0.141677073187689,0.312499130041521,0.493855122505906,0.842362810915432,3956.6471203132,0.999917180910163
"z_b[3]",0.6469338893956,0.00380351368172358,0.264542057110469,0.127433058551523,0.47403878265508,0.645344644486732,0.824855273263501,1.16695296750664,4837.48339278234,1.00041962474856
"z_b[4]",0.00732461202451298,0.0047885839221827,0.342450119771072,-0.642214826089861,-0.224572064841207,0.0113859980905775,0.240955891753272,0.6729728347821,5114.23215901265,0.999620245028718
"z_b[5]",-0.139060189178046,0.00406423641566679,0.338285109125122,-0.797667712009865,-0.371425761897481,-0.13444960862801,0.0868385698604962,0.516462897747229,6927.99932370979,0.999516750543374
"z_b[6]",3.03295142870014,0.00601959148282629,0.287811146533328,2.45647533883268,2.84255562881168,3.03328127512802,3.22642111904125,3.58704684747036,2286.02608176307,1.00014809386414
"z_b[7]",0.371020496078481,0.00392194951369946,0.266657654008368,-0.158389714595774,0.192618315038341,0.372971318970739,0.548718735749053,0.882610104616643,4622.78941665477,0.999636687777004
"z_b[8]",-0.43068380690441,0.0110364035113329,0.64464463354872,-1.94832488142028,-0.811464990412129,-0.328767089091938,0.0606741435867432,0.509478327580488,3411.81600293894,1.00103174622698
"z_b[9]",-1.19789504344684,0.00495968273845106,0.351746858161269,-1.92605922689839,-1.42435928892103,-1.19362845349221,-0.968606806434965,-0.491906475906263,5029.82252176064,1.0001024014179
"z_b[10]",-0.894164574614223,0.00821372754174587,0.241981730518873,-1.37807853911047,-1.0562470131525,-0.891814062896069,-0.732162840161404,-0.419555838905581,867.929742155635,1.00127940993457
"z_b[11]",2.43307330611966,0.00476652838306908,0.263086281435321,1.93083790849521,2.25080427367678,2.42977144226672,2.60699563867071,2.96239148777023,3046.43585475042,1.00035221554076
"z_b[12]",-0.667416017927288,0.00462002945668395,0.349374493967423,-1.34510104858101,-0.901307828942316,-0.665989632136845,-0.432900518667602,0.0255734605416778,5718.64191691724,0.999826889916712
"z_b[13]",-0.205886944245793,0.0150973237688817,0.956476187786819,-2.01994853939938,-0.854609279772292,-0.211417302765882,0.441095281915808,1.65301989689789,4013.73215050846,0.999704855419205
"z_b[14]",-0.172914844965754,0.00419730123262794,0.339328201717126,-0.815446931676876,-0.401498349193762,-0.179338814049428,0.0565921456812211,0.488265715994029,6535.81323411819,0.999927707098059
"z_b[15]",1.12581401978269,0.00364168420295984,0.19364899541547,0.746598707728705,0.992973670658402,1.12447721352894,1.25906588348534,1.50550643232708,2827.6518213853,1.00131140982278
"z_b[16]",0.0419935929331706,0.014865991131598,1.03361211084577,-2.0263385192711,-0.662393743690662,0.06796133455147,0.715834264754184,2.06914047224316,4834.23145485666,0.999762604585117
