"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",10.1254469288976,0.0338153447926151,0.575364253527837,9.01472662289252,9.73641518926626,10.1074864460762,10.5175760353488,11.3138485931299,289.506362530519,1.01866417038469
"alpha01",4.65630406091236,0.0379478825806167,0.657916545338132,3.29071241097642,4.22560157695087,4.66017280374881,5.09679437268775,5.94882326606832,300.584457290372,1.02139957817673
"alpha02",0.351940321025536,0.00202019470610029,0.0328572189700698,0.28512620574344,0.330244773510148,0.352878048036245,0.373740655440103,0.415266753306324,264.53013078932,1.00753402154215
"alpha03",1.98591381786131,0.000276062350336179,0.0192363285193141,1.94800876525944,1.97327716056501,1.98589825535696,1.99883271984559,2.02332127289794,4855.45583820854,1.00093061154458
"alpha04",10.4165081889899,0.0308183584653796,0.601879314238599,9.21442442489863,10.02164433558,10.416521176655,10.8109275464672,11.6578149732877,381.416810545395,1.00956934020249
"alpha11",0.790832397400241,0.00206976178409729,0.0729462716601557,0.640995417598564,0.741870095363534,0.79105636633872,0.839798906354242,0.932693782335624,1242.1254825011,0.999868345548032
"alpha12",0.0400505068912962,0.000119583111920401,0.0037481056007897,0.0327942535007197,0.0375413607063023,0.0400949419707472,0.0424986654221343,0.047441696901376,982.390004396193,0.999648972318105
"b",0.0285928535238281,0.000530257118830342,0.00706507637915005,0.0147020652483032,0.0238368931044883,0.0286187827551158,0.0334685901605143,0.042298021863025,177.525484703865,1.02643974161065
"sigma_b",8.12884033143817,0.0109621266917971,0.246011419049218,7.65356442265216,7.96089142037187,8.12870736295199,8.29085362021052,8.61776565835801,503.640791993544,1.00395089698189
"sigma_e",2.9658469488656,0.00104954815855012,0.0575502204101228,2.85414671371052,2.92726965364286,2.96512572372101,3.0043278425932,3.07958646646815,3006.69406650185,1.00057327142959
"lambda0",0.066633434809238,0.000136196965435231,0.00625839079604546,0.0545866982161877,0.062358387836226,0.0665523206876564,0.0707455613719192,0.0792504804912307,2111.49712528191,1.00119293868265
"gamma",1.13018567031119,0.00104263980235766,0.0306224085744411,1.07273875239601,1.10935851431452,1.12948975942447,1.14971859580857,1.19436071895601,862.601270644371,1.00413695760412
"z_b[1]",-1.4010639085052,0.005543834832966,0.26876643094201,-1.92598643633665,-1.58134687083664,-1.40002281190363,-1.22143810309741,-0.87535600905317,2350.33345567357,1.00107062828247
"z_b[2]",0.136437747043344,0.00417479122276528,0.213128555452862,-0.280597643537642,-0.00369609637895537,0.136187567992037,0.276823820679756,0.565351573687996,2606.23611952832,0.999885794155881
"z_b[3]",0.00807347103704208,0.0141573460692594,0.818003371212327,-1.79642361499986,-0.533977645797696,0.0994751757025201,0.637456031720105,1.29666784666924,3338.46240883302,1.00000559978656
"z_b[4]",0.125170041097727,0.00473252070819047,0.355655890259621,-0.55944988331964,-0.114849202733372,0.11830964130235,0.368014883854827,0.829912069295751,5647.74351410122,0.999527232834056
"z_b[5]",1.72629287424662,0.00447119527406462,0.226015418643749,1.29638032153301,1.57013530025917,1.72277337216504,1.87511510429996,2.18742674566717,2555.22330507275,1.00189260241983
"z_b[6]",-0.58262853107406,0.0052430984987961,0.267438348897551,-1.09413923893832,-0.774587488923907,-0.580710116662586,-0.399997860527126,-0.0470569634709315,2601.78455649136,0.999757337262455
"z_b[7]",0.111272600128103,0.00451767747755819,0.268168707407065,-0.427835244642053,-0.0753736988658232,0.110509710736259,0.296204749474303,0.650144275419224,3523.59310572788,0.999929060829554
"z_b[8]",0.0276208300697671,0.0179659046047321,1.01334647887981,-1.98516890418186,-0.636672562252751,0.00548766759560193,0.710590212824189,2.03628622044091,3181.39611849328,1.00110735386648
"z_b[9]",-1.22251463048755,0.00691785119155676,0.357919115508269,-1.89996060124762,-1.46616106953568,-1.22252587097796,-0.976196289075227,-0.520455509918055,2676.87046215442,1.00168756235248
"z_b[10]",0.103239425689356,0.0250744768542247,0.980644270070624,-1.96579639972874,-0.566241012204192,0.172396667930074,0.864690179125325,1.68300756400439,1529.53432822212,1.00353416418829
"z_b[11]",-0.751376797499229,0.0053019170392544,0.264857826924844,-1.284307217483,-0.926321505546682,-0.753108237160025,-0.572230768109266,-0.240982832301212,2495.5126008799,1.00059358012519
"z_b[12]",-0.360889058471016,0.00514732632180787,0.353578868056617,-1.04016030453012,-0.601719716027947,-0.363293685723975,-0.119668581278073,0.333523079260299,4718.55692350289,1.00009363862006
"z_b[13]",0.495752388158849,0.00494578727458249,0.260536281321803,-0.0155255185372939,0.322482432267659,0.492283379619529,0.670331354468033,0.9998243552085,2775.01640321471,0.999757067592391
"z_b[14]",0.137054294693353,0.0217152322109983,1.04671035218997,-1.85800487797036,-0.583951268806198,0.130737620091428,0.826440745119367,2.26154459140318,2323.4005254566,0.999909169716418
"z_b[15]",-1.86219690753735,0.00672231458407482,0.229388140597468,-2.30967623934881,-2.02151505192119,-1.86007163573751,-1.70607294348561,-1.42292190592802,1164.40552521817,1.00194918415883
"z_b[16]",-0.521133096695912,0.00483450160781609,0.259457850317004,-1.03604645951534,-0.695869278371919,-0.524008393870727,-0.340129668588151,-0.0226504687351688,2880.25018386041,1.00058835981815
"z_b[17]",-0.313983354946866,0.00606296590011365,0.254641549250393,-0.817534429060303,-0.481580206689256,-0.309525099382051,-0.143108264200511,0.17511178817084,1763.9581793681,1.0012795399936
"z_b[18]",-1.00863773927851,0.00507129587349441,0.257395859363245,-1.50483759607566,-1.18377444529845,-1.00973590657685,-0.833983659353762,-0.515320495946361,2576.11480837005,1.00138486102657
"z_b[19]",0.177410689657871,0.00500462149438422,0.340113640720561,-0.492836784257305,-0.0542765578800473,0.177572845656679,0.41061300932044,0.837513174945099,4618.54975770213,1.00007252069415
"z_b[20]",-0.170740219011108,0.00586293199933392,0.349788919241511,-0.86409180243612,-0.398355804167303,-0.177819882821938,0.0649084013519846,0.52689230604294,3559.4457732543,0.999867490158921
"z_b[21]",-0.174677761546125,0.00442386184207026,0.193146452063898,-0.563994865195546,-0.301638639997464,-0.169932870155355,-0.0468932847926805,0.198661085058961,1906.20831232938,1.0003993341732
"z_b[22]",0.091623578419117,0.0160798322462027,0.894792815845654,-1.81409939181668,-0.509500414856561,0.138527503409323,0.751810819134008,1.5947876119033,3096.57747147354,0.999519043928639
"z_b[23]",0.414168577603513,0.00610292111282091,0.263911338681896,-0.0972844196963752,0.235671093557407,0.404997768432368,0.589651670214765,0.928403360925934,1869.99560916332,0.999863764015094
"z_b[24]",0.0753465863376445,0.00824396034630233,0.280448434457569,-0.460210608943285,-0.114581339448944,0.0739565765669235,0.2604108978301,0.624885111798556,1157.26881870893,1.00193992081947
"z_b[25]",1.1172441671968,0.00639750339207926,0.356806907832692,0.42145312727265,0.888169793728993,1.11202354852691,1.35509943652342,1.81621150350458,3110.60924135547,1.00084822895324
"z_b[26]",-0.407069898443471,0.00541574034612918,0.197725350088313,-0.790980267074326,-0.539817343041777,-0.404298178583827,-0.276425343612659,-0.0246607944492882,1332.93520294013,1.00149979837325
"z_b[27]",-0.366138708339089,0.00491115665356048,0.253535486196874,-0.866380658628642,-0.535661355986696,-0.368134319069512,-0.191535148336914,0.117330677819972,2665.07805834265,1.00048357512885
