"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",10.2984449627825,0.0533274132794936,1.00623454134023,8.34143036083169,9.61902199627895,10.2885431755692,10.9683452330816,12.2750945375826,356.038863900244,1.01370987551432
"alpha01",5.21632955186761,0.0270289155531046,0.770611862199069,3.68430944175023,4.6925053234668,5.22594552044324,5.7486181242228,6.70452528454423,812.856975632733,1.00366431012542
"alpha02",0.333767740576724,0.00179345797906441,0.0402189667772272,0.257252531510866,0.306478756552291,0.332890810121889,0.35994984186577,0.414904862790291,502.897420132193,1.00880515938214
"alpha03",2.0020857975834,0.000149745503601703,0.0128085019589894,1.97667002690999,1.99342205210435,2.00215611632392,2.01073447013177,2.02644133765243,7316.2594254547,1.00021837838834
"alpha04",10.1924871900383,0.0383197973545154,1.0841270739812,8.07076694749011,9.46361752078128,10.2022782979337,10.9205986459633,12.2666073950724,800.412703807653,1.00058273979067
"alpha11",-0.913562527889072,0.00323485168384877,0.0690968088653654,-1.05034469270272,-0.959813467711446,-0.913252313483716,-0.868909501142779,-0.777112948786412,456.254577397186,1.00316258100608
"alpha12",0.0527618814551424,0.00015652806743303,0.00351062159929457,0.0461656830401475,0.0503826614590587,0.0527640712849745,0.0551334749703311,0.0598437702459384,503.018079178076,1.00037759652964
"b",0.0218813981546337,0.00299367202708049,0.0109995948050802,0.000238998998597314,0.0139723187747724,0.0224008569794274,0.0292158321647518,0.0427861046194102,13.5003471405495,1.12225680285482
"c",0.0476406719951763,0.000461422445187335,0.00889106852364125,0.03122647026071,0.0413107258836018,0.0472714663186984,0.0535159591812112,0.066178661907503,371.287631601258,1.01356288667793
"sigma_b",7.77527730897012,0.00853797893536346,0.276276921627687,7.26294250388305,7.58798506858013,7.76294137999855,7.95994785933189,8.3443735215053,1047.0780574598,1.00254588520643
"sigma_u",4.81701855399962,0.0179867333947369,0.633435922591797,3.72339715142875,4.36704128421969,4.77281001240876,5.20910425390516,6.19111010028471,1240.22586072841,1.00153225857472
