"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.07041128172072,0.058949997942788,1.21731720264861,6.69023703312034,8.24079233675329,9.03929021379706,9.88696110858437,11.4435274848529,426.422321439719,1.00526100874109
"alpha01",5.94574842885227,0.0366072140980777,0.794267428979465,4.38248637442997,5.3872253144036,5.95677541244093,6.4952978420855,7.47656076932275,470.760644340324,1.00276839558298
"alpha02",0.288907464648342,0.00159641782398887,0.0389487332516574,0.212924418635138,0.262787993786994,0.28915586145945,0.314863982693509,0.364873883939603,595.241961128738,1.0023014543348
"alpha03",1.98829038934846,0.000160721290546404,0.0121984726290691,1.96473243688325,1.98010035592451,1.9883389635865,1.99645147171843,2.01233305351509,5760.55185107896,0.999647385071875
"alpha04",9.06724164734373,0.0636995018430419,1.31746862034285,6.54374490979091,8.17198569375934,9.06427013222716,9.95842475229068,11.611083861186,427.768191723439,1.00167412748185
"alpha11",-0.979988688377926,0.00377838878374487,0.0707056557768814,-1.12406087691083,-1.02591767237209,-0.978950794895193,-0.932835422178603,-0.842776929868297,350.182970570231,1.00328472528049
"alpha12",0.0512595981430068,0.000199621070973697,0.00353121590903894,0.0442490005631369,0.0488316443492159,0.0512717440970441,0.0536832673980896,0.0579879419247699,312.921773044845,1.0032825335753
"b",0.0233483356014161,0.00221623789282772,0.010630328548156,0.00323945389847334,0.0162130910501628,0.0223618762827394,0.0304704780901825,0.0446563851789407,23.0070333741241,1.03806034826832
"c",0.0363039978457841,0.000417827382471813,0.0061634127584153,0.0246550844836032,0.032118563236687,0.0361325758363213,0.0403722957012017,0.048565744498357,217.594898736199,1.00226436643552
"sigma_b",7.69942031753387,0.00984076851839668,0.29571430402218,7.15464453779577,7.49418686923756,7.68767067811593,7.89228113166668,8.29486839624205,902.997675552552,1.00302998874811
"sigma_u",6.37402361532398,0.0228418840196894,0.77236169680965,4.99983197090506,5.83198321218583,6.33605403423598,6.87463222720148,7.94758177112005,1143.3458291852,1.00724466749943
"sigma_e",3.00648958250271,0.000628085304080884,0.0392875610837413,2.93174223761637,2.9795207108548,3.00632350635586,3.03298314820504,3.08448776506921,3912.6668849974,0.999996384108801
"lambda0",0.0466365429962104,0.000188847079029449,0.00457883367821014,0.0382603290044825,0.0434285820776718,0.0463980610576363,0.0496572170871905,0.0560465471544126,587.880687412559,1.00048825872505
"gamma",1.12872966319582,0.00180106446713175,0.0287258092789182,1.07485259215733,1.10958066189267,1.12757074676932,1.14758524404604,1.18771354538118,254.381795886713,1.00142303169956
"z_b[1]",1.1103927660909,0.0100707998454108,0.464841195681518,0.203750183823636,0.796390063283124,1.11057929542725,1.42003770024366,2.0120334074134,2130.49878138451,0.999570570256181
"z_b[2]",0.356304840342583,0.0106400110791604,0.383441472411802,-0.386963399891754,0.0999439788710403,0.355611201585679,0.621553845897471,1.10794920222565,1298.71544969798,0.999926530110123
"z_b[3]",0.159165523521664,0.0164182527441996,1.0286878504473,-1.82615326514663,-0.559414877572462,0.165943374137482,0.876397682238228,2.15109541382324,3925.66600518153,1.00025044189451
"z_b[4]",-0.476691215618791,0.0100872980410105,0.405744922658147,-1.28399209523103,-0.742830732105612,-0.47366095480079,-0.196791457493172,0.303230491604824,1617.91790914979,1.00039338387965
"z_b[5]",-0.417527347673809,0.0452965143788163,0.996667390423106,-2.32819362909733,-1.0804746858952,-0.440376107972337,0.223369398109416,1.5836573197237,484.139960397929,1.00250930953408
"z_b[6]",0.0428136019167287,0.014256066484655,0.886962793822233,-1.87089372938597,-0.51895336030827,0.100227476956273,0.703200821565505,1.5592798821808,3870.89490928734,0.999911767605526
"z_b[7]",0.135064589616767,0.0155442756762934,1.01729220389074,-1.85491268252823,-0.550269150416563,0.122922532900185,0.803504150604563,2.14976443722314,4283.02345627719,0.999650459426102
