"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",10.28491835651,0.0369823533680655,0.606273593893383,9.1607688640615,9.85538188226905,10.2721283391773,10.7027773729467,11.5470596860455,268.749842329752,1.00042059076098
"alpha01",5.02594621217594,0.031554370692188,0.666201020494609,3.74218600911003,4.56614223191309,5.02780901001367,5.47694934654622,6.31465608503976,445.75019396186,1.00201744525357
"alpha02",0.303928520872935,0.00162608844284211,0.0367193865255139,0.232374236832758,0.279249860509074,0.3043297791666,0.329017852468543,0.374459133037204,509.920541452205,1.00092983442915
"alpha03",2.02550148852032,0.00022601244231563,0.0191298005034305,1.98836237438195,2.01261629464823,2.0253464109751,2.03808832560184,2.06323478167946,7164.01003063953,0.999808715537591
"alpha04",9.3886683945466,0.0292375275496018,0.625983002283086,8.16917991884343,8.969924736945,9.38931127392348,9.8041284183653,10.6249742872572,458.399139079317,1.00136566547115
"alpha11",0.993442055313319,0.0018894243234151,0.0742605134811242,0.848866956548006,0.943531324318201,0.992160379991263,1.04438834936694,1.13809949856714,1544.74533333343,1.00074689439114
"alpha12",0.0526650829661615,0.000111733690368853,0.0039338161267603,0.0449381911073313,0.0500411320547172,0.0525856278332284,0.0552718519101038,0.0604091941677468,1239.53794724661,0.99961462631239
"b",0.0292076565404671,0.000499226838520007,0.00734675783512315,0.0146750564795769,0.0243086416024907,0.0293733561127966,0.0341593684580528,0.0430957585720303,216.568655078803,0.999990626558727
"sigma_b",7.97814763030813,0.00897151639795802,0.24344965951888,7.49851011103188,7.81379335523712,7.97774942302681,8.14073481700973,8.45475418008989,736.353969706658,0.999980800594403
"sigma_e",2.90094728093282,0.00106688491907622,0.0552484148373902,2.79426749766189,2.8629053384643,2.90076022139944,2.93730921495728,3.01232856475377,2681.66480044024,0.999905245090742
"lambda0",0.0515010383809718,0.000112704699083658,0.00492170224318236,0.0425115271226705,0.0481012905518345,0.0512641350907022,0.0546779995132791,0.0618829994457861,1906.98213359269,0.999982462909491
"gamma",1.22445630681243,0.00103370775328732,0.0320108988490961,1.16107392008956,1.20334746215319,1.22439770736211,1.24572529539329,1.28758229300752,958.959334123919,1.00140133884871
"z_b[1]",0.397793932841334,0.00555095096899653,0.358672234044487,-0.291437356935462,0.148423083250736,0.392674847807693,0.641884300041438,1.10901382088606,4175.04088909866,1.00047291660668
"z_b[2]",0.44344879816576,0.00483366862311297,0.255114030917464,-0.0618444408888451,0.267426971085836,0.445594532721691,0.619804572209322,0.942378165285739,2785.57555431174,1.00031329857542
"z_b[3]",-0.0679810471403489,0.0151560018927729,0.972280652135391,-1.93244602475422,-0.729194927544944,-0.0677699973059209,0.568404398173783,1.87828451083572,4115.41831060557,1.00041461701273
"z_b[4]",0.871517947791789,0.00423281783120137,0.347424254653123,0.198672959515622,0.63413670529048,0.874369967925777,1.10692082799151,1.55004268940236,6736.91569801365,0.999505827891588
"z_b[5]",-1.51045138758134,0.00472948087363294,0.356800278926804,-2.21429977940426,-1.74984675438234,-1.51028589698491,-1.26491962358819,-0.825513434933168,5691.4565337527,0.999656339252606
