"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",9.22808397992818,0.0321335369189373,0.606996982270616,8.02965221084203,8.81249838297269,9.25121031845109,9.64934374662187,10.3986416304455,356.825598154628,1.01557543964697
"alpha01",5.51456392044269,0.0315934073006529,0.631862224825403,4.27168528281961,5.10277219595682,5.50656914429772,5.93812192407352,6.75399491360469,399.992503296835,1.00294801894605
"alpha02",0.331212577814398,0.00190032133053546,0.0348208869220302,0.265042926154857,0.307596536426625,0.33106589728903,0.354972861381502,0.400166649170333,335.757383044315,1.01179854936565
"alpha03",1.96823034803823,0.000261761228022749,0.0202618534482846,1.92878910762048,1.954592236115,1.96791760076816,1.98213240358563,2.00775617943446,5991.66744535204,0.999740596079466
"alpha04",10.0742269100466,0.0327197262336267,0.611234458169959,8.90862130936548,9.65086255438138,10.069667562668,10.4762740988371,11.3070475725399,348.976623577165,1.00415568906952
"alpha11",0.808047133321675,0.00229482635319632,0.074110265532991,0.659786259048071,0.758813931288613,0.808567943518472,0.857794838462658,0.950386786838002,1042.9346140005,1.00002268864884
"alpha12",0.0478365900904402,0.000122495204309577,0.00385077783691394,0.0402497595747864,0.0452692641281372,0.0478525841082114,0.0505005829400722,0.0553529294192455,988.231639718598,1.00551859187227
"b",0.0240930751859207,0.000638697590291611,0.00692926015373907,0.0103166659759289,0.0195283742690341,0.0239102615770533,0.0288305427890077,0.0380441017732213,117.701820056693,1.01162522012624
"sigma_b",7.83185091103871,0.0102227992062866,0.238955036249732,7.36899194187462,7.66978512376667,7.82495140639864,7.99251755642925,8.30629927221237,546.377385020691,1.00759462847392
"sigma_e",3.06814357916119,0.00101426464587659,0.0584365970558599,2.95640070425748,3.02686240493659,3.0674233657486,3.10701964279505,3.1831644459679,3319.45862796265,0.999613117785686
"lambda0",0.0582916492160716,0.000124614992869238,0.00552669832308067,0.0477810120694262,0.0544747430672742,0.0580638132449421,0.0619667740120066,0.0694633857257914,1966.93914838163,1.0002012371535
"gamma",1.17430307645481,0.00097223596465117,0.0304595975529135,1.11716431270285,1.15358205696326,1.17427272356387,1.19495104752176,1.23601871950236,981.53311676958,1.00027979390762
"z_b[1]",-0.338261158578293,0.00633129162476881,0.219531478712714,-0.765554136196637,-0.482727648055489,-0.34159091078496,-0.191942924818845,0.0954782399364562,1202.28926530386,1.00368587560864
"z_b[2]",-1.01590051457228,0.0111076646426463,0.523256477538659,-2.31594432457534,-1.28555901220188,-0.910286787776285,-0.639239523188555,-0.274222330189383,2219.13492304402,1.00050033461434
"z_b[3]",0.926113691496728,0.00504345328301288,0.367209942871835,0.209294180941787,0.673692512600567,0.920676016658964,1.18216559873795,1.64005375537635,5301.1837651558,0.9999137563893
"z_b[4]",-0.158227225896977,0.0147058533609861,0.761968317959738,-1.82136643846525,-0.661699253311725,-0.0639268189436132,0.432165304972252,1.01584967143023,2684.68518351457,1.00123078721332
"z_b[5]",0.0031137647108231,0.0144593030913784,0.791587312723567,-1.75155358225691,-0.50808510532569,0.086708298065375,0.614064031473673,1.2304536389591,2997.11168592369,1.00000575223989
"z_b[6]",-0.296560158027308,0.0135164659841059,0.694852039775842,-1.90729790009494,-0.699990599983501,-0.190741255148246,0.233270366824439,0.724526197148821,2642.76387674051,1.0007806974754
"z_b[7]",-0.540994842714084,0.00576061602360692,0.37260111363783,-1.26871219237182,-0.785869764791052,-0.546955818645322,-0.285052168192257,0.181455381761044,4183.60276134653,0.999637726950907
"z_b[8]",-0.179680628208307,0.0173420748204674,1.01952169734628,-2.1916842113359,-0.861922511659552,-0.170594665746099,0.479865924364419,1.82153167510816,3456.13608484141,0.999859785287195
"z_b[9]",-0.880257842258952,0.00477827935904006,0.228400749500742,-1.3331642753323,-1.0350318286068,-0.882316260865023,-0.726265883997536,-0.43903780180135,2284.81991558695,1.00118808960103
"z_b[10]",-0.533404239941476,0.0128174961194603,0.617423954316031,-1.99045893655524,-0.896927258013434,-0.396740814291593,-0.0702911799995282,0.327388609698718,2320.38773112554,1.00094010579261
"z_b[11]",0.184988982906829,0.0215771092167632,1.04544840908406,-1.87292208647966,-0.512323148198358,0.181325132602231,0.901189514324886,2.18615572703966,2347.57076484322,1.00007705321781
"z_b[12]",-0.398785024743399,0.00604652032825852,0.240478954510706,-0.878173625589994,-0.558091127492746,-0.396197545852596,-0.234220677746791,0.0624631561278579,1581.76920334018,1.00203876972168
"z_b[13]",-0.384359878606678,0.00508241702666814,0.370346345205396,-1.09779338863074,-0.637645102058927,-0.388146502918569,-0.137479558199673,0.362181469987032,5309.76782762241,0.999612880066359
"z_b[14]",-0.259593584835212,0.00582721543273556,0.238061834060154,-0.723052755636463,-0.422785740650066,-0.259378766876756,-0.098469885617229,0.20076783149177,1669.00409282012,0.999815599598971
"z_b[15]",0.315577581867764,0.00504862921730258,0.384472236213896,-0.442087378778068,0.0638532183834483,0.31387564867785,0.572989897424947,1.06623069181114,5799.39933952781,0.999904983904301
"z_b[16]",1.48173495917044,0.00486753505991044,0.384251537133226,0.742562851735187,1.219403170606,1.48655310687586,1.74090661150952,2.23233818144769,6231.79344859452,1.00042923575627
"z_b[17]",1.21371190164587,0.00618905451194675,0.247254400323601,0.736239319629471,1.05154362059533,1.21652667413925,1.38030432397835,1.6957607688757,1596.02409278139,1.00089806771278
"z_b[18]",0.0809675730800233,0.003481633750996,0.200934056166888,-0.313418364355738,-0.054163222709946,0.0800905564000383,0.214287281058065,0.4786265800163,3330.74155149769,0.99989392467531
"z_b[19]",-0.507739848961096,0.0087815609902315,0.383119409487119,-1.28986610452403,-0.757267842942986,-0.507112311106859,-0.246694306777723,0.223060545084032,1903.37721157821,1.00153996734658
"z_b[20]",-0.250098626038583,0.0060279334731196,0.379261966010203,-0.993125559369761,-0.499230761717779,-0.245875643445048,0.00384201087487977,0.495168180043855,3958.60056939413,1.0008625748165
"z_b[21]",0.140450376774105,0.0193822433281125,1.0410710215025,-1.96515197029478,-0.566802739341061,0.143250001045521,0.831483248037317,2.18602433931832,2885.04527497492,0.99977658399743
"z_b[22]",2.09442613382644,0.00550549375748666,0.371224265702232,1.37452922844489,1.84106721313381,2.09499877823043,2.3445753504016,2.82198179158794,4546.53108411966,0.999527178082511
"z_b[23]",0.173766821709859,0.0189893427026003,0.91729495784244,-1.65145216951003,-0.438536283786801,0.177647104806745,0.849687231543932,1.82558848957817,2333.44811128363,1.00025999272258
"z_b[24]",0.0652199215206824,0.0164402757169773,0.866787547279906,-1.74701582340021,-0.530713122394054,0.131005006994208,0.740125722616617,1.46516942630758,2779.7589250203,1.00045293131736
"z_b[25]",0.000123335955541428,0.0038242562574251,0.228434606106331,-0.445185810398214,-0.156317387289843,-0.00260838760283789,0.155958146371391,0.436181697981314,3568.04088193194,1.00085825243753
"z_b[26]",-0.531422939148323,0.0120477542132907,0.617227260603665,-1.97278924343547,-0.898159394605835,-0.407309485560869,-0.0629824360751313,0.333405653789655,2624.68990060482,1.00080334688955
"z_b[27]",0.259685685051899,0.00480156023351201,0.362551627588664,-0.462592906135297,0.0255181012858472,0.259189222008725,0.498112041794239,0.97369789782515,5701.31393793666,0.99999450282621
"z_b[28]",1.11451153803563,0.00518732823521564,0.366663710519516,0.401952052833993,0.871789699196278,1.11765312413131,1.35697222652735,1.84122507380093,4996.29875493132,1.00041485417648
