"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha00",8.77753162377887,0.0902934932733555,1.06518802589283,6.67966159873984,8.04600609905054,8.75549786547766,9.50328157911367,10.9110966439954,139.168081673166,1.01331028159226
"alpha01",6.89453617417705,0.0548868435285179,0.844664320499704,5.25078874280671,6.32395818468942,6.89042721395313,7.44564564712159,8.56494369398832,236.827312937433,1.00852874956679
"alpha02",0.283190086035547,0.00314988194750082,0.0444005323569812,0.193209854481246,0.25415703475955,0.283673015587622,0.313157694053655,0.368488355006078,198.695393972042,1.00550207309098
"alpha03",2.01145574037371,0.000126399376619012,0.0118952157173049,1.98840753785829,2.00336119441749,2.01148729672231,2.01976062108002,2.0342911289184,8856.35018403524,0.999503862614895
"alpha04",10.8506937915706,0.0416198132298877,1.16691337959491,8.55211400123468,10.0846731589809,10.8785986003357,11.6339103605737,13.093421709208,786.098531300522,1.00083224372025
"alpha11",-0.978833994349378,0.00382265011997776,0.0695705395950646,-1.11181169545683,-1.02696492426755,-0.979381390787619,-0.933421814798363,-0.841462581240641,331.223883046803,1.00421371551669
"alpha12",0.0501165201284686,0.000160751064686957,0.00360696837519012,0.0430472235420621,0.0476977594026065,0.0500780459780988,0.0524098991665941,0.0574393919789992,503.473889994499,1.01027115122282
"b",0.0250494308056803,0.00269068608246575,0.0138397595038435,-0.00750947639185675,0.0157963506551212,0.0283544919299395,0.0354609719466417,0.0448933136927184,26.4564166837407,1.08774965864496
"c",0.0414391960399224,0.00060971138572147,0.00956499662319332,0.023070652510968,0.0349078765820281,0.0410593939119199,0.047672154747049,0.0609795987695902,246.10533703037,1.00774737580033
"sigma_b",8.07173274128141,0.0101497996237937,0.309213342479431,7.48993240174727,7.85512273994569,8.06470858763292,8.27470316779885,8.69621280600279,928.114405712564,1.00276163204075
"sigma_u",4.29900666598352,0.0205567750143223,0.641047221980914,3.16487146122422,3.84053323201444,4.26366867640178,4.72659790621116,5.6317269747125,972.456267063944,1.00036795748218
"sigma_e",2.98113202781731,0.00056234958017349,0.0387276050328103,2.90561351470325,2.95462181472033,2.98147428124343,3.00733799701827,3.05718444976987,4742.73141004039,0.999926609768206
"lambda0",0.0411466152931942,0.000226793578553686,0.00405144183995698,0.0335962641152403,0.0382443440033427,0.041058061619271,0.0438586086504588,0.0494172852484918,319.122709093962,1.00651419493542
"gamma",1.17366081421635,0.00210019467960289,0.0299621274606172,1.11761900042123,1.15270406009122,1.17321065637433,1.19429742253551,1.23306981725744,203.528947375726,1.00962934924908
"z_b[1]",0.108947211205834,0.0183635500972084,1.01407682513586,-1.83622586097323,-0.60576924440279,0.108191309101337,0.769137403568365,2.09545884378676,3049.49852362554,0.999902523653823
"z_b[2]",0.0828518731058407,0.0177679385346009,0.367722783965138,-0.608801654482608,-0.171304166015946,0.0773588785890659,0.334081315016773,0.807118889492671,428.318657398092,1.0038578671716
"z_b[3]",0.0954071584307344,0.0137377764127082,1.01807138716581,-1.89908118357013,-0.597812026569465,0.0666470466999737,0.809459983069013,2.06233304500433,5491.91207997455,0.999765427157238
"z_b[4]",-1.1973309354495,0.0110912579488035,0.531885511885763,-2.41268446025829,-1.50492002101458,-1.15075545820786,-0.821805300420839,-0.314125297533668,2299.71866354727,0.999815907417511
"z_b[5]",0.344762158796124,0.0113442057042583,0.444212821655125,-0.494329809820045,0.0469390632728204,0.342037417084392,0.646668328235756,1.21759684969286,1533.3242124937,1.00017207417566
"z_b[6]",1.83038884981454,0.0118195324402989,0.398886366794624,1.04457452282956,1.56856256288316,1.81480938077722,2.09041696747386,2.61336895022695,1138.93199249134,1.00129710373969
"z_b[7]",-0.403976668648936,0.00990305316739315,0.385620398043083,-1.15488727496937,-0.663254398998072,-0.395565038868646,-0.147381644323785,0.349484228454288,1516.28827171216,1.00033194726866
"z_b[8]",-1.05973781191698,0.0112720518986077,0.560025111306132,-2.29566611694385,-1.40637030615811,-1.00475827980939,-0.67269427645653,-0.0965202493446549,2468.36308449948,1.00020883574599
"z_b[9]",0.153670987631567,0.016428003057492,0.972747572548757,-1.82276048382417,-0.516429495662568,0.192558717261802,0.844818121126492,1.91034881671356,3506.15217393752,0.999722601341737
"z_b[10]",0.0557568772230128,0.014570268225746,1.0064652270343,-1.9534668123661,-0.615029375933709,0.0572816763621407,0.723301398952711,2.01951820314327,4771.58270666791,0.999956267086558
"z_b[11]",-0.580148475095191,0.0120375641391953,0.357795966476533,-1.27324575566783,-0.821666074582266,-0.5800133165772,-0.334863335736588,0.127100631911446,883.473754460189,1.00099795563614
"z_b[12]",-0.0117927174999642,0.0143579531428044,0.986040683822994,-1.98490219204235,-0.67443654159684,-0.0255030339308381,0.633343763900688,1.95222050084077,4716.3345625299,0.999979211208565
"z_b[13]",-0.426697152553014,0.0109384905297553,0.65897092527102,-1.88491771512001,-0.807200281339691,-0.348074234310058,0.0397807290751389,0.637152285132689,3629.25694339656,1.00035184567434
"z_b[14]",-0.0596819778614962,0.014862967595993,0.949983874238197,-1.91608963920522,-0.70618477075997,-0.0521579318312973,0.598200368950453,1.78654305194083,4085.27601915058,1.00027487982163
"z_b[15]",0.109552051889399,0.01596576436511,1.01874372878847,-1.87820910666983,-0.570351928292619,0.109466677772665,0.833370430595551,2.02212972866847,4071.46275180758,0.999985140690772
"z_b[16]",0.0197787409837577,0.0130769383308868,0.827033567721364,-1.70564194918629,-0.534009747419938,0.0786218122634538,0.638447464346312,1.42367836183078,3999.76174972791,0.999926813924939
"z_b[17]",0.136701398346748,0.0162856653936681,0.990254550199992,-1.82754780173968,-0.526161953852499,0.152457422010238,0.838353253785024,1.97586774870658,3697.28286705547,1.0009106589401
"z_b[18]",-0.205839220441169,0.0127065193580913,0.752167799481551,-1.86892876371369,-0.675298209913545,-0.128549360234748,0.346420733928484,1.05082218432602,3504.09820870476,1.00117376859707
"z_b[19]",0.143879214129737,0.0165280651011006,0.964825634344308,-1.78527620881057,-0.513313391907253,0.164292088576936,0.829001652820023,1.89639503232637,3407.63945289604,1.00040133993201
"z_b[20]",0.0906340112221005,0.0153356939525753,0.994624717933092,-1.8262059343981,-0.582202599804667,0.0813335043905456,0.750258287256195,2.0889701946463,4206.41027808546,1.00121588278108
"z_b[21]",0.129624420472314,0.0139620462745734,0.999160981524123,-1.87466091535074,-0.548250059906707,0.127728938434051,0.814754434893564,2.09146035363975,5121.2123695754,0.999995949683612
"z_b[22]",0.181262914922122,0.0184969294120934,1.03346353205387,-1.8204424220308,-0.523139512126014,0.189691218539146,0.904918198913897,2.16207171371048,3121.69906312277,1.0013773072465
"z_b[23]",-0.116786573323622,0.0226697020751614,0.977049994450545,-2.03007323870629,-0.814685549621953,-0.123831558181906,0.556352031200963,1.75651385478519,1857.55613898369,1.00193020091088
"z_b[24]",0.164129433529221,0.0146988582410257,1.01697826968699,-1.80184616722014,-0.52764196742878,0.178910195198658,0.858173814015572,2.09295677156556,4786.91971274176,0.99958812346757
